"","state","sex","race","year.n","total_popn"
"5779","North Carolina","Female","Black",1987,4478304
"5780","North Carolina","Female","Black",1988,4539228
"5781","North Carolina","Female","Black",1989,4606488
"5782","North Carolina","Female","Black",1990,4694922
"5783","North Carolina","Female","Black",1991,4797288
"5784","North Carolina","Female","Black",1992,4894998
"5785","North Carolina","Female","Black",1993,5012238
"5786","North Carolina","Female","Black",1994,5118042
"5787","North Carolina","Female","Black",1995,5226366
"5788","North Carolina","Female","Black",1996,5326986
"5789","North Carolina","Female","Black",1997,5425308
"5790","North Carolina","Female","Black",1998,5511888
"5791","North Carolina","Female","Black",1999,5591376
"5792","North Carolina","Female","Black",2000,5666484
"5793","North Carolina","Female","Black",2001,5764374
"5794","North Carolina","Female","Black",2002,5858772
"5795","North Carolina","Female","Black",2003,5955402
"5796","North Carolina","Female","Black",2004,6050694
"5797","North Carolina","Female","Black",2005,6167856
"5798","North Carolina","Female","Black",2006,6322572
"5799","North Carolina","Female","Black",2007,6489270
"5800","North Carolina","Female","Black",2008,6639690
"5801","North Carolina","Female","Black",2009,6767916
"5802","North Carolina","Female","Black",2010,6868278
"5803","North Carolina","Female","Black",2011,6958410
"5804","North Carolina","Female","Black",2012,7048602
"5805","North Carolina","Female","Black",2013,7142952
"5806","North Carolina","Female","White",1969,11719290
"5807","North Carolina","Female","White",1970,11949990
"5808","North Carolina","Female","White",1971,12180690
"5809","North Carolina","Female","White",1972,12406842
"5810","North Carolina","Female","White",1973,12622020
"5811","North Carolina","Female","White",1974,12812976
"5812","North Carolina","Female","White",1975,12976620
"5813","North Carolina","Female","White",1976,13113066
"5814","North Carolina","Female","White",1977,13283928
"5815","North Carolina","Female","White",1978,13443516
"5816","North Carolina","Female","White",1979,13587966
"5817","North Carolina","Female","White",1980,13767234
"5818","North Carolina","Female","White",1981,13911078
"5819","North Carolina","Female","White",1982,14062770
"5820","North Carolina","Female","White",1983,14186214
"5821","North Carolina","Female","White",1984,14389566
"5822","North Carolina","Female","White",1985,14597316
"5823","North Carolina","Female","White",1986,14763468
"5824","North Carolina","Female","White",1987,14945622
"5825","North Carolina","Female","White",1988,15114702
"5826","North Carolina","Female","White",1989,15287442
"5827","North Carolina","Female","White",1990,15485436
"5828","North Carolina","Female","White",1991,15726732
"5829","North Carolina","Female","White",1992,15937326
"5830","North Carolina","Female","White",1993,16239888
"5831","North Carolina","Female","White",1994,16546248
"5832","North Carolina","Female","White",1995,16878522
"5833","North Carolina","Female","White",1996,17205060
"5834","North Carolina","Female","White",1997,17526624
"5835","North Carolina","Female","White",1998,17846868
"5836","North Carolina","Female","White",1999,18109686
"5837","North Carolina","Female","White",2000,18319566
"5838","North Carolina","Female","White",2001,18585810
"5839","North Carolina","Female","White",2002,18825990
"5840","North Carolina","Female","White",2003,19065342
"5841","North Carolina","Female","White",2004,19299474
"5842","North Carolina","Female","White",2005,19618440
"5843","North Carolina","Female","White",2006,20043930
"5844","North Carolina","Female","White",2007,20501478
"5845","North Carolina","Female","White",2008,20858922
"5846","North Carolina","Female","White",2009,21129198
"5847","North Carolina","Female","White",2010,21302526
"5848","North Carolina","Female","White",2011,21476412
"5849","North Carolina","Female","White",2012,21624222
"5850","North Carolina","Female","White",2013,21781818
"5851","North Carolina","Male","Black",1969,3208518
"5852","North Carolina","Male","Black",1970,3256020
"5853","North Carolina","Male","Black",1971,3303270
"5854","North Carolina","Male","Black",1972,3358338
"5855","North Carolina","Male","Black",1973,3405996
"5856","North Carolina","Male","Black",1974,3442746
"5857","North Carolina","Male","Black",1975,3494556
"5858","North Carolina","Male","Black",1976,3532398
"5859","North Carolina","Male","Black",1977,3581292
"5860","North Carolina","Male","Black",1978,3624702
"5861","North Carolina","Male","Black",1979,3664290
"5862","North Carolina","Male","Black",1980,3759858
"5863","North Carolina","Male","Black",1981,3779778
"5864","North Carolina","Male","Black",1982,3801504
"5865","North Carolina","Male","Black",1983,3826410
"5866","North Carolina","Male","Black",1984,3861564
"5867","North Carolina","Male","Black",1985,3900786
"5868","North Carolina","Male","Black",1986,3924804
"5869","North Carolina","Male","Black",1987,3967218
"5870","North Carolina","Male","Black",1988,4008006
"5871","North Carolina","Male","Black",1989,4060164
"5872","North Carolina","Male","Black",1990,4133316
"5873","North Carolina","Male","Black",1991,4227714
"5874","North Carolina","Male","Black",1992,4321044
"5875","North Carolina","Male","Black",1993,4423314
"5876","North Carolina","Male","Black",1994,4517148
"5877","North Carolina","Male","Black",1995,4613400
"5878","North Carolina","Male","Black",1996,4702824
"5879","North Carolina","Male","Black",1997,4797660
"5880","North Carolina","Male","Black",1998,4886190
"5881","North Carolina","Male","Black",1999,4960374
"5882","North Carolina","Male","Black",2000,5044224
"5883","North Carolina","Male","Black",2001,5125536
"5884","North Carolina","Male","Black",2002,5206974
"5885","North Carolina","Male","Black",2003,5260602
"5886","North Carolina","Male","Black",2004,5357364
"5887","North Carolina","Male","Black",2005,5452896
"5888","North Carolina","Male","Black",2006,5598210
"5889","North Carolina","Male","Black",2007,5724690
"5890","North Carolina","Male","Black",2008,5869716
"5891","North Carolina","Male","Black",2009,5982432
"5892","North Carolina","Male","Black",2010,6080502
"5893","North Carolina","Male","Black",2011,6156462
"5894","North Carolina","Male","Black",2012,6238362
"5895","North Carolina","Male","Black",2013,6325950
"5896","North Carolina","Male","White",1969,11387730
"5897","North Carolina","Male","White",1970,11592504
"5898","North Carolina","Male","White",1971,11797278
"5899","North Carolina","Male","White",1972,11997972
"5900","North Carolina","Male","White",1973,12164826
"5901","North Carolina","Male","White",1974,12337818
"5902","North Carolina","Male","White",1975,12479124
"5903","North Carolina","Male","White",1976,12583020
"5904","North Carolina","Male","White",1977,12726858
"5905","North Carolina","Male","White",1978,12874014
"5906","North Carolina","Male","White",1979,12991038
"5907","North Carolina","Male","White",1980,13159080
"5908","North Carolina","Male","White",1981,13291314
"5909","North Carolina","Male","White",1982,13426692
"5910","North Carolina","Male","White",1983,13570506
"5911","North Carolina","Male","White",1984,13777494
"5912","North Carolina","Male","White",1985,13990734
"5913","North Carolina","Male","White",1986,14136768
"5914","North Carolina","Male","White",1987,14314920
"5915","North Carolina","Male","White",1988,14477082
"5916","North Carolina","Male","White",1989,14660274
"5917","North Carolina","Male","White",1990,14866242
"5918","North Carolina","Male","White",1991,15119358
"5919","North Carolina","Male","White",1992,15354978
"5920","North Carolina","Male","White",1993,15652674
"5921","North Carolina","Male","White",1994,15958158
"5922","North Carolina","Male","White",1995,16307190
"5923","North Carolina","Male","White",1996,16657782
"5924","North Carolina","Male","White",1997,17016408
"5925","North Carolina","Male","White",1998,17365902
"5926","North Carolina","Male","White",1999,17715516
"5927","North Carolina","Male","White",2000,18026070
"5928","North Carolina","Male","White",2001,18263730
"5929","North Carolina","Male","White",2002,18462636
"5930","North Carolina","Male","White",2003,18565758
"5931","North Carolina","Male","White",2004,18835962
"5932","North Carolina","Male","White",2005,19121460
"5933","North Carolina","Male","White",2006,19556892
"5934","North Carolina","Male","White",2007,19897296
"5935","North Carolina","Male","White",2008,20278476
"5936","North Carolina","Male","White",2009,20507910
"5937","North Carolina","Male","White",2010,20700768
"5938","North Carolina","Male","White",2011,20822238
"5939","North Carolina","Male","White",2012,20988384
"5940","North Carolina","Male","White",2013,21158712
"5941","North Dakota","Female","Black",1969,5862
"5942","North Dakota","Female","Black",1970,5802
"5943","North Dakota","Female","Black",1971,5748
"5944","North Dakota","Female","Black",1972,5562
"5945","North Dakota","Female","Black",1973,5394
"5946","North Dakota","Female","Black",1974,5334
"5947","North Dakota","Female","Black",1975,5238
"5948","North Dakota","Female","Black",1976,5262
"5949","North Dakota","Female","Black",1977,5274
"5950","North Dakota","Female","Black",1978,5322
"5951","North Dakota","Female","Black",1979,5352
"5952","North Dakota","Female","Black",1980,5520
"5953","North Dakota","Female","Black",1981,5862
"5954","North Dakota","Female","Black",1982,6222
"5955","North Dakota","Female","Black",1983,6768
"5956","North Dakota","Female","Black",1984,7068
"5957","North Dakota","Female","Black",1985,7638
"5958","North Dakota","Female","Black",1986,7890
"5959","North Dakota","Female","Black",1987,8136
"5960","North Dakota","Female","Black",1988,8526
"5961","North Dakota","Female","Black",1989,8688
"5962","North Dakota","Female","Black",1990,8190
"5963","North Dakota","Female","Black",1991,8694
"5964","North Dakota","Female","Black",1992,9234
"5965","North Dakota","Female","Black",1993,8862
"5966","North Dakota","Female","Black",1994,8880
"5967","North Dakota","Female","Black",1995,8334
"5968","North Dakota","Female","Black",1996,8832
"5969","North Dakota","Female","Black",1997,8970
"5970","North Dakota","Female","Black",1998,8910
"5971","North Dakota","Female","Black",1999,9936
"5972","North Dakota","Female","Black",2000,12066
"5973","North Dakota","Female","Black",2001,13404
"5974","North Dakota","Female","Black",2002,14712
"5975","North Dakota","Female","Black",2003,15762
"5976","North Dakota","Female","Black",2004,17454
"5977","North Dakota","Female","Black",2005,19296
"5978","North Dakota","Female","Black",2006,20226
"5979","North Dakota","Female","Black",2007,21576
"5980","North Dakota","Female","Black",2008,22308
"5981","North Dakota","Female","Black",2009,25518
"5982","North Dakota","Female","Black",2010,26376
"5983","North Dakota","Female","Black",2011,29442
"5984","North Dakota","Female","Black",2012,33480
"5985","North Dakota","Female","Black",2013,39480
"5986","North Dakota","Female","White",1969,1771518
"5987","North Dakota","Female","White",1970,1788906
"5988","North Dakota","Female","White",1971,1806294
"5989","North Dakota","Female","White",1972,1814052
"5990","North Dakota","Female","White",1973,1814646
"5991","North Dakota","Female","White",1974,1821558
"5992","North Dakota","Female","White",1975,1835478
"5993","North Dakota","Female","White",1976,1854354
"5994","North Dakota","Female","White",1977,1864602
"5995","North Dakota","Female","White",1978,1867266
"5996","North Dakota","Female","White",1979,1871694
"5997","North Dakota","Female","White",1980,1877034
"5998","North Dakota","Female","White",1981,1890492
"5999","North Dakota","Female","White",1982,1915740
"6000","North Dakota","Female","White",1983,1936908
"6001","North Dakota","Female","White",1984,1945356
"6002","North Dakota","Female","White",1985,1934520
"6003","North Dakota","Female","White",1986,1914234
"6004","North Dakota","Female","White",1987,1888674
"6005","North Dakota","Female","White",1988,1872654
"6006","North Dakota","Female","White",1989,1845312
"6007","North Dakota","Female","White",1990,1823388
"6008","North Dakota","Female","White",1991,1813770
"6009","North Dakota","Female","White",1992,1817034
"6010","North Dakota","Female","White",1993,1824228
"6011","North Dakota","Female","White",1994,1832556
"6012","North Dakota","Female","White",1995,1838592
"6013","North Dakota","Female","White",1996,1842162
"6014","North Dakota","Female","White",1997,1838442
"6015","North Dakota","Female","White",1998,1830126
"6016","North Dakota","Female","White",1999,1817796
"6017","North Dakota","Female","White",2000,1803528
"6018","North Dakota","Female","White",2001,1789038
"6019","North Dakota","Female","White",2002,1781100
"6020","North Dakota","Female","White",2003,1777236
"6021","North Dakota","Female","White",2004,1784868
"6022","North Dakota","Female","White",2005,1783290
"6023","North Dakota","Female","White",2006,1785282
"6024","North Dakota","Female","White",2007,1789566
"6025","North Dakota","Female","White",2008,1797684
"6026","North Dakota","Female","White",2009,1812330
"6027","North Dakota","Female","White",2010,1829352
"6028","North Dakota","Female","White",2011,1850286
"6029","North Dakota","Female","White",2012,1880040
"6030","North Dakota","Female","White",2013,1923570
"6031","North Dakota","Male","Black",1969,8658
"6032","North Dakota","Male","Black",1970,9264
"6033","North Dakota","Male","Black",1971,9840
"6034","North Dakota","Male","Black",1972,10230
"6035","North Dakota","Male","Black",1973,10584
